1.34	-0.000003
1.341	0.000086
1.342	0.000194
1.343	0.000321
1.344	0.000469
1.345	0.000647
1.346	0.000856
1.347	0.001119
1.348	0.001429
1.349	0.001828
1.35	0.002318
1.351	0.00303
1.352	0.004011
1.353	0.005398
1.354	0.007194
1.355	0.011124
1.356	0.016985
1.357	0.026321
1.358	0.042756
1.359	0.06922
1.36	0.115351
1.361	0.182833
1.362	0.316333
1.363	0.45703
1.364	0.596852
1.365	0.772118
1.366	0.862394
1.367	0.871575
1.368	0.930308
1.369	0.962664
1.37	0.931247
1.371	0.938676
1.372	0.983748
1.373	0.999626
1.374	0.986968
1.375	1
1.376	0.983239
1.377	0.990577
1.378	0.963584
1.379	0.964054
1.38	0.871343
1.381	0.872689
1.382	0.703198
1.383	0.606578
1.384	0.452434
1.385	0.29792
1.386	0.190978
1.387	0.113055
1.388	0.066174
1.389	0.041513
1.39	0.026084
1.391	0.016218
1.392	0.009774
1.393	0.006839
1.394	0.004358
1.395	0.00278
1.396	0.001809
1.397	0.001351
1.398	0.000887
1.399	0.000481
1.4	0.00022
1.401	0.000114
1.402	0.000029
1.403	-0.00007
1.404	-0.000178
1.405	-0.000182
1.406	-0.000238
1.407	-0.000272
1.408	-0.000296
1.409	-0.000308
